inventory_id,store_id,region_code,product_id,category,stock_quantity,reorder_point,days_cover,last_restock_date,is_low_stock,is_ghost_stock,monthly_cost_of_carry_usd
INV-0004222,IR-FR-018,FR,ELE-0002,Electronics & Appliances,114,49,26,2024-10-01,False,False,1185.6
INV-0004306,IR-FR-018,FR,SPL-0006,Sports & Leisure,119,29,30,2024-01-05,False,False,66.64
INV-0008539,IR-EG-020,EG,GRO-0019,Groceries & Fresh Food,131,30,22,2024-08-13,False,False,3.14
INV-0006602,IR-EG-004,EG,GRO-0002,Groceries & Fresh Food,188,44,22,2024-08-12,False,False,3.38
INV-0002751,IR-FR-005,FR,SPL-0011,Sports & Leisure,124,28,25,2024-06-19,False,False,79.36
INV-0008367,IR-EG-018,EG,HNB-0007,Health & Beauty,52,20,29,2024-05-19,False,False,22.88
INV-0008741,IR-EG-021,EG,SPL-0001,Sports & Leisure,25,10,51,2024-05-25,False,True,9.0
INV-0004377,IR-FR-019,FR,FAP-0017,Fashion & Apparel,85,24,21,2024-08-01,False,False,22.1
INV-0002945,IR-FR-007,FR,HOM-0005,Home & Living,72,20,19,2024-11-23,False,False,17.28
INV-0010851,IR-BR-002,BR,FAP-0011,Fashion & Apparel,162,31,7,2024-03-15,False,False,90.72
INV-0002719,IR-FR-005,FR,HOM-0019,Home & Living,167,32,25,2024-06-07,False,False,150.3
INV-0003363,IR-FR-011,FR,GRO-0003,Groceries & Fresh Food,60,36,30,2024-05-06,False,False,6.24
INV-0010399,IR-PK-013,PK,HOM-0019,Home & Living,134,36,15,2024-03-23,False,False,120.6
INV-0007600,IR-EG-012,EG,ELE-0020,Electronics & Appliances,139,42,22,2024-12-10,False,False,152.9
INV-0005825,IR-FR-031,FR,HOM-0005,Home & Living,175,22,9,2024-07-04,False,False,42.0
INV-0013020,IR-BR-020,BR,FAP-0020,Fashion & Apparel,132,48,14,2024-09-05,False,False,23.76
INV-0013564,IR-BR-025,BR,GRO-0004,Groceries & Fresh Food,181,26,8,2024-06-06,False,False,24.62
INV-0005231,IR-FR-026,FR,HOM-0011,Home & Living,182,27,30,2024-06-11,False,False,25.48
INV-0008371,IR-EG-018,EG,HNB-0011,Health & Beauty,86,33,22,2024-07-18,False,False,48.16
INV-0004162,IR-FR-017,FR,HNB-0002,Health & Beauty,110,24,19,2024-11-19,False,False,11.0
INV-0011867,IR-BR-010,BR,SPL-0007,Sports & Leisure,200,42,24,2024-04-13,False,False,88.0
INV-0013510,IR-BR-024,BR,HOM-0010,Home & Living,175,29,9,2024-08-11,False,False,49.0
INV-0011601,IR-BR-008,BR,HNB-0001,Health & Beauty,38,44,14,2024-06-16,True,False,4.18
INV-0011460,IR-BR-007,BR,FAP-0020,Fashion & Apparel,37,37,7,2024-12-06,False,False,6.66
INV-0005323,IR-FR-027,FR,FAP-0003,Fashion & Apparel,190,33,20,2024-07-17,False,False,45.6
INV-0005562,IR-FR-029,FR,FAP-0002,Fashion & Apparel,51,44,14,2024-12-24,False,False,14.28
INV-0008305,IR-EG-018,EG,ELE-0005,Electronics & Appliances,184,23,15,2024-02-11,False,False,349.6
INV-0012224,IR-BR-013,BR,SPL-0004,Sports & Leisure,146,27,20,2024-05-12,False,False,110.96
INV-0012330,IR-BR-014,BR,HNB-0010,Health & Beauty,129,46,15,2024-05-01,False,False,9.03
INV-0009966,IR-PK-010,PK,GRO-0006,Groceries & Fresh Food,76,29,24,2024-09-07,False,False,3.19
INV-0004868,IR-FR-023,FR,HOM-0008,Home & Living,121,45,27,2024-07-12,False,False,26.62
INV-0008086,IR-EG-016,EG,FAP-0006,Fashion & Apparel,195,25,24,2024-10-27,False,False,58.5
INV-0001018,IR-UAE-009,UAE,FAP-0018,Fashion & Apparel,130,22,17,2024-04-27,False,False,36.4
INV-0006934,IR-EG-006,EG,HNB-0014,Health & Beauty,91,25,21,2024-03-26,False,False,50.96
INV-0012281,IR-BR-014,BR,FAP-0001,Fashion & Apparel,122,48,23,2024-12-03,False,False,43.92
INV-0013284,IR-BR-022,BR,HNB-0004,Health & Beauty,115,31,22,2024-05-01,False,False,19.55
INV-0001929,IR-UAE-017,UAE,GRO-0009,Groceries & Fresh Food,49,29,23,2024-01-23,False,False,1.47
INV-0000351,IR-UAE-003,UAE,SPL-0011,Sports & Leisure,27,10,87,2024-12-14,False,True,17.28
INV-0000224,IR-UAE-002,UAE,SPL-0004,Sports & Leisure,16,10,64,2024-03-28,False,True,12.16
INV-0006031,IR-FR-033,FR,ELE-0011,Electronics & Appliances,130,21,20,2024-06-23,False,False,72.8
INV-0013010,IR-BR-020,BR,FAP-0010,Fashion & Apparel,103,21,17,2024-03-03,False,False,45.32
INV-0010582,IR-PK-015,PK,ELE-0002,Electronics & Appliances,87,50,30,2024-08-09,False,False,904.8
INV-0008532,IR-EG-020,EG,GRO-0012,Groceries & Fresh Food,127,45,30,2024-06-03,False,False,2.79
INV-0002501,IR-FR-003,FR,SPL-0001,Sports & Leisure,28,37,17,2024-02-14,True,False,10.08
INV-0011749,IR-BR-009,BR,SPL-0009,Sports & Leisure,101,28,23,2024-04-06,False,False,10.1
INV-0008966,IR-PK-001,PK,HNB-0006,Health & Beauty,113,50,16,2024-05-25,False,False,16.95
INV-0000565,IR-UAE-005,UAE,HNB-0005,Health & Beauty,24,34,30,2024-01-11,True,False,1.82
INV-0001583,IR-UAE-014,UAE,ELE-0003,Electronics & Appliances,102,26,14,2024-06-08,False,False,489.6
INV-0005546,IR-FR-029,FR,ELE-0006,Electronics & Appliances,144,23,20,2024-12-26,False,False,187.2
INV-0002176,IR-FR-001,FR,GRO-0016,Groceries & Fresh Food,27,25,26,2024-06-09,False,False,4.05
INV-0009223,IR-PK-003,PK,SPL-0003,Sports & Leisure,20,10,115,2024-06-18,False,True,3.2
INV-0013892,IR-BR-027,BR,HNB-0012,Health & Beauty,197,46,24,2024-07-07,False,False,30.73
INV-0003934,IR-FR-015,FR,HNB-0014,Health & Beauty,149,35,29,2024-08-10,False,False,83.44
INV-0012627,IR-BR-017,BR,ELE-0007,Electronics & Appliances,65,22,8,2024-12-23,False,False,546.0
INV-0002708,IR-FR-005,FR,HOM-0008,Home & Living,159,36,21,2024-08-09,False,False,34.98
INV-0013749,IR-BR-026,BR,HOM-0009,Home & Living,153,37,10,2024-03-12,False,False,24.48
INV-0005212,IR-FR-026,FR,FAP-0012,Fashion & Apparel,112,30,11,2024-03-19,False,False,33.6
INV-0007742,IR-EG-013,EG,HOM-0002,Home & Living,137,31,26,2024-01-02,False,False,38.36
INV-0011520,IR-BR-007,BR,SPL-0020,Sports & Leisure,98,29,26,2024-07-04,False,False,11.76
INV-0011088,IR-BR-004,BR,FAP-0008,Fashion & Apparel,84,48,30,2024-02-18,False,False,11.76
INV-0003536,IR-FR-012,FR,FAP-0016,Fashion & Apparel,35,42,13,2024-06-08,True,False,8.4
INV-0010603,IR-PK-015,PK,FAP-0003,Fashion & Apparel,74,35,29,2024-01-14,False,False,17.76
INV-0008978,IR-PK-001,PK,HNB-0018,Health & Beauty,192,43,12,2024-11-01,False,False,32.64
INV-0002398,IR-FR-002,FR,SPL-0018,Sports & Leisure,128,48,13,2024-10-11,False,False,23.04
INV-0003740,IR-FR-014,FR,GRO-0020,Groceries & Fresh Food,108,37,19,2024-07-12,False,False,6.7
INV-0010879,IR-BR-002,BR,HOM-0019,Home & Living,20,20,28,2024-04-14,False,False,18.0
INV-0000822,IR-UAE-007,UAE,SPL-0002,Sports & Leisure,22,10,109,2024-06-19,False,True,6.16
INV-0002064,IR-UAE-018,UAE,ELE-0004,Electronics & Appliances,113,22,22,2024-08-20,False,False,101.7
INV-0010498,IR-PK-014,PK,FAP-0018,Fashion & Apparel,116,24,30,2024-08-04,False,False,32.48
INV-0000082,IR-UAE-001,UAE,HNB-0002,Health & Beauty,148,44,10,2024-09-21,False,False,14.8
INV-0005420,IR-FR-028,FR,GRO-0020,Groceries & Fresh Food,178,47,30,2024-11-11,False,False,11.04
INV-0009189,IR-PK-003,PK,HOM-0009,Home & Living,89,46,21,2024-06-01,False,False,14.24
INV-0012890,IR-BR-019,BR,FAP-0010,Fashion & Apparel,83,45,26,2024-11-25,False,False,36.52
INV-0010114,IR-PK-011,PK,ELE-0014,Electronics & Appliances,161,33,28,2024-09-12,False,False,70.84
INV-0002698,IR-FR-005,FR,FAP-0018,Fashion & Apparel,107,38,26,2024-12-16,False,False,29.96
INV-0000832,IR-UAE-007,UAE,SPL-0012,Sports & Leisure,18,10,97,2024-12-13,False,True,7.92
INV-0004575,IR-FR-021,FR,GRO-0015,Groceries & Fresh Food,48,42,8,2024-07-18,False,False,2.11
INV-0003827,IR-FR-014,FR,SPL-0007,Sports & Leisure,107,45,10,2024-01-25,False,False,47.08
INV-0005925,IR-FR-032,FR,FAP-0005,Fashion & Apparel,111,47,28,2024-12-22,False,False,8.88
INV-0001398,IR-UAE-012,UAE,HOM-0018,Home & Living,125,40,30,2024-09-10,False,False,47.5
INV-0009528,IR-PK-006,PK,FAP-0008,Fashion & Apparel,86,21,29,2024-07-03,False,False,12.04
INV-0002834,IR-FR-006,FR,HOM-0014,Home & Living,150,24,8,2024-02-04,False,False,27.0
INV-0009220,IR-PK-003,PK,HNB-0020,Health & Beauty,28,50,25,2024-07-18,True,False,1.74
INV-0012940,IR-BR-019,BR,HNB-0020,Health & Beauty,85,34,20,2024-10-11,False,False,5.27
INV-0013268,IR-BR-022,BR,HOM-0008,Home & Living,131,40,18,2024-08-23,False,False,28.82
INV-0010337,IR-PK-013,PK,GRO-0017,Groceries & Fresh Food,47,28,8,2024-05-23,False,False,2.63
INV-0012312,IR-BR-014,BR,HOM-0012,Home & Living,139,34,21,2024-03-01,False,False,22.24
INV-0012583,IR-BR-016,BR,SPL-0003,Sports & Leisure,186,20,17,2024-09-11,False,False,29.76
INV-0000049,IR-UAE-001,UAE,FAP-0009,Fashion & Apparel,69,31,27,2024-02-05,False,False,48.3
INV-0008517,IR-EG-019,EG,SPL-0017,Sports & Leisure,5,10,79,2024-07-11,True,True,0.7
INV-0008237,IR-EG-017,EG,HOM-0017,Home & Living,59,25,25,2024-11-09,False,False,14.16
INV-0008769,IR-EG-022,EG,GRO-0009,Groceries & Fresh Food,48,26,7,2024-10-13,False,False,1.44
INV-0010636,IR-PK-015,PK,HOM-0016,Home & Living,198,48,7,2024-05-11,False,False,110.88
INV-0010919,IR-BR-002,BR,SPL-0019,Sports & Leisure,153,25,14,2024-05-22,False,False,24.48
INV-0010452,IR-PK-014,PK,GRO-0012,Groceries & Fresh Food,54,40,25,2024-03-24,False,False,1.19
INV-0004096,IR-FR-017,FR,GRO-0016,Groceries & Fresh Food,143,21,16,2024-12-16,False,False,21.45
INV-0002690,IR-FR-005,FR,FAP-0010,Fashion & Apparel,29,46,16,2024-02-05,True,False,12.76
INV-0007666,IR-EG-012,EG,SPL-0006,Sports & Leisure,17,10,87,2024-10-26,False,True,9.52
INV-0006188,IR-FR-034,FR,HOM-0008,Home & Living,82,20,27,2024-11-22,False,False,18.04
INV-0004846,IR-FR-023,FR,FAP-0006,Fashion & Apparel,88,35,24,2024-01-12,False,False,26.4
INV-0005211,IR-FR-026,FR,FAP-0011,Fashion & Apparel,119,31,15,2024-10-09,False,False,66.64
INV-0003991,IR-FR-016,FR,ELE-0011,Electronics & Appliances,102,37,25,2024-11-25,False,False,57.12
INV-0002374,IR-FR-002,FR,HNB-0014,Health & Beauty,159,41,20,2024-08-22,False,False,89.04
INV-0005677,IR-FR-030,FR,ELE-0017,Electronics & Appliances,193,33,8,2024-07-08,False,False,675.5
INV-0010023,IR-PK-010,PK,HOM-0003,Home & Living,82,49,8,2024-06-07,False,False,29.52
INV-0002759,IR-FR-005,FR,SPL-0019,Sports & Leisure,163,42,29,2024-02-22,False,False,26.08
INV-0009059,IR-PK-002,PK,FAP-0019,Fashion & Apparel,182,30,17,2024-03-12,False,False,14.56
INV-0008956,IR-PK-001,PK,HOM-0016,Home & Living,104,49,10,2024-07-01,False,False,58.24
INV-0002489,IR-FR-003,FR,HNB-0009,Health & Beauty,198,27,10,2024-08-23,False,False,20.59
INV-0009244,IR-PK-004,PK,GRO-0004,Groceries & Fresh Food,105,28,18,2024-03-04,False,False,14.28
INV-0007204,IR-EG-009,EG,GRO-0004,Groceries & Fresh Food,133,41,27,2024-10-04,False,False,18.09
INV-0003881,IR-FR-015,FR,FAP-0001,Fashion & Apparel,131,25,8,2024-03-12,False,False,47.16
INV-0011534,IR-BR-008,BR,GRO-0014,Groceries & Fresh Food,189,29,21,2024-09-20,False,False,5.29
INV-0008240,IR-EG-017,EG,HOM-0020,Home & Living,79,40,27,2024-01-14,False,False,9.48
INV-0012163,IR-BR-013,BR,FAP-0003,Fashion & Apparel,46,37,12,2024-05-25,False,False,11.04
INV-0004935,IR-FR-024,FR,GRO-0015,Groceries & Fresh Food,130,29,15,2024-06-06,False,False,5.72
INV-0012777,IR-BR-018,BR,FAP-0017,Fashion & Apparel,82,48,19,2024-01-08,False,False,21.32
INV-0007111,IR-EG-008,EG,ELE-0011,Electronics & Appliances,118,31,26,2024-03-21,False,False,66.08
INV-0002210,IR-FR-001,FR,FAP-0010,Fashion & Apparel,95,39,27,2024-06-06,False,False,41.8
INV-0005236,IR-FR-026,FR,HOM-0016,Home & Living,38,35,28,2024-12-14,False,False,21.28
INV-0003946,IR-FR-015,FR,SPL-0006,Sports & Leisure,168,34,14,2024-06-15,False,False,94.08
INV-0010987,IR-BR-003,BR,HOM-0007,Home & Living,140,44,23,2024-02-05,False,False,25.2
INV-0002165,IR-FR-001,FR,GRO-0005,Groceries & Fresh Food,31,41,17,2024-04-02,True,False,1.98
INV-0002887,IR-FR-007,FR,GRO-0007,Groceries & Fresh Food,76,30,14,2024-08-01,False,False,2.74
INV-0006851,IR-EG-006,EG,GRO-0011,Groceries & Fresh Food,105,35,21,2024-09-18,False,False,2.52
INV-0011387,IR-BR-006,BR,SPL-0007,Sports & Leisure,46,43,26,2024-04-23,False,False,20.24
INV-0000517,IR-UAE-005,UAE,ELE-0017,Electronics & Appliances,82,20,13,2024-02-03,False,False,287.0
INV-0010848,IR-BR-002,BR,FAP-0008,Fashion & Apparel,169,32,24,2024-09-09,False,False,23.66
INV-0010857,IR-BR-002,BR,FAP-0017,Fashion & Apparel,150,46,12,2024-02-17,False,False,39.0
INV-0005667,IR-FR-030,FR,ELE-0007,Electronics & Appliances,67,21,24,2024-01-09,False,False,562.8
INV-0000173,IR-UAE-002,UAE,FAP-0013,Fashion & Apparel,190,43,13,2024-08-16,False,False,38.0
INV-0000640,IR-UAE-006,UAE,ELE-0020,Electronics & Appliances,138,37,9,2024-10-15,False,False,151.8
INV-0011928,IR-BR-011,BR,FAP-0008,Fashion & Apparel,129,45,28,2024-10-11,False,False,18.06
INV-0013391,IR-BR-023,BR,HOM-0011,Home & Living,200,38,28,2024-02-06,False,False,28.0
INV-0012060,IR-BR-012,BR,FAP-0020,Fashion & Apparel,113,43,8,2024-12-18,False,False,20.34
INV-0005066,IR-FR-025,FR,ELE-0006,Electronics & Appliances,82,44,21,2024-02-11,False,False,106.6
INV-0001144,IR-UAE-010,UAE,HOM-0004,Home & Living,88,24,16,2024-05-28,False,False,28.16
INV-0013221,IR-BR-022,BR,ELE-0001,Electronics & Appliances,31,23,10,2024-08-02,False,False,235.6
INV-0009895,IR-PK-009,PK,FAP-0015,Fashion & Apparel,164,37,23,2024-08-02,False,False,36.08
INV-0011657,IR-BR-009,BR,GRO-0017,Groceries & Fresh Food,162,28,16,2024-11-04,False,False,9.07
INV-0009245,IR-PK-004,PK,GRO-0005,Groceries & Fresh Food,58,33,18,2024-01-08,False,False,3.71
INV-0001833,IR-UAE-016,UAE,ELE-0013,Electronics & Appliances,132,32,16,2024-12-20,False,False,224.4
INV-0009035,IR-PK-002,PK,ELE-0015,Electronics & Appliances,133,22,23,2024-05-12,False,False,385.7
INV-0008248,IR-EG-017,EG,HNB-0008,Health & Beauty,73,34,9,2024-09-17,False,False,35.04
INV-0003687,IR-FR-013,FR,HNB-0007,Health & Beauty,83,41,17,2024-03-02,False,False,36.52
INV-0005701,IR-FR-030,FR,HOM-0001,Home & Living,159,44,22,2024-12-19,False,False,69.96
INV-0010549,IR-PK-014,PK,SPL-0009,Sports & Leisure,23,10,65,2024-06-07,False,True,2.3
INV-0012595,IR-BR-016,BR,SPL-0015,Sports & Leisure,178,24,12,2024-09-23,False,False,99.68
INV-0004538,IR-FR-020,FR,HNB-0018,Health & Beauty,68,42,13,2024-07-17,False,False,11.56
INV-0009515,IR-PK-006,PK,ELE-0015,Electronics & Appliances,177,20,22,2024-11-16,False,False,513.3
INV-0008984,IR-PK-001,PK,SPL-0004,Sports & Leisure,5,10,55,2024-11-21,True,True,3.8
INV-0000835,IR-UAE-007,UAE,SPL-0015,Sports & Leisure,24,10,82,2024-03-20,False,True,13.44
INV-0002487,IR-FR-003,FR,HNB-0007,Health & Beauty,56,33,7,2024-08-19,False,False,24.64
INV-0010401,IR-PK-013,PK,HNB-0001,Health & Beauty,107,37,21,2024-09-22,False,False,11.77
INV-0011907,IR-BR-011,BR,ELE-0007,Electronics & Appliances,199,49,11,2024-10-02,False,False,1671.6
INV-0008529,IR-EG-020,EG,GRO-0009,Groceries & Fresh Food,55,40,22,2024-09-27,False,False,1.65
INV-0007414,IR-EG-010,EG,HNB-0014,Health & Beauty,81,25,23,2024-12-25,False,False,45.36
INV-0012277,IR-BR-014,BR,ELE-0017,Electronics & Appliances,166,35,23,2024-06-06,False,False,581.0
INV-0008661,IR-EG-021,EG,ELE-0001,Electronics & Appliances,32,29,20,2024-07-13,False,False,243.2
INV-0005468,IR-FR-028,FR,HOM-0008,Home & Living,146,46,28,2024-06-06,False,False,32.12
INV-0011031,IR-BR-003,BR,SPL-0011,Sports & Leisure,78,26,18,2024-04-03,False,False,49.92
INV-0000066,IR-UAE-001,UAE,HOM-0006,Home & Living,78,25,23,2024-05-25,False,False,28.08
INV-0011850,IR-BR-010,BR,HNB-0010,Health & Beauty,142,31,20,2024-01-04,False,False,9.94
INV-0006559,IR-EG-003,EG,HOM-0019,Home & Living,79,20,16,2024-04-11,False,False,71.1
INV-0009465,IR-PK-005,PK,SPL-0005,Sports & Leisure,20,10,106,2024-05-04,False,True,14.4
INV-0002025,IR-UAE-017,UAE,SPL-0005,Sports & Leisure,20,10,98,2024-04-01,False,True,14.4
INV-0001873,IR-UAE-016,UAE,HOM-0013,Home & Living,186,34,10,2024-07-18,False,False,55.8
INV-0000355,IR-UAE-003,UAE,SPL-0015,Sports & Leisure,30,10,61,2024-07-01,False,True,16.8
INV-0005361,IR-FR-027,FR,HNB-0001,Health & Beauty,195,37,12,2024-11-10,False,False,21.45
INV-0007972,IR-EG-015,EG,FAP-0012,Fashion & Apparel,195,24,18,2024-01-12,False,False,58.5
INV-0011513,IR-BR-007,BR,SPL-0013,Sports & Leisure,183,25,17,2024-06-15,False,False,29.28
INV-0007594,IR-EG-012,EG,ELE-0014,Electronics & Appliances,83,39,30,2024-02-16,False,False,36.52
INV-0004763,IR-FR-022,FR,HNB-0003,Health & Beauty,43,43,24,2024-08-13,False,False,3.61
INV-0008697,IR-EG-021,EG,FAP-0017,Fashion & Apparel,62,44,19,2024-11-25,False,False,16.12
INV-0011282,IR-BR-006,BR,GRO-0002,Groceries & Fresh Food,39,44,25,2024-12-08,True,False,0.7
INV-0011995,IR-BR-011,BR,SPL-0015,Sports & Leisure,61,31,18,2024-04-26,False,False,34.16
INV-0003396,IR-FR-011,FR,ELE-0016,Electronics & Appliances,167,25,24,2024-06-25,False,False,1269.2
INV-0006523,IR-EG-003,EG,FAP-0003,Fashion & Apparel,68,27,8,2024-06-26,False,False,16.32
INV-0004569,IR-FR-021,FR,GRO-0009,Groceries & Fresh Food,77,36,12,2024-04-13,False,False,2.31
INV-0003128,IR-FR-009,FR,GRO-0008,Groceries & Fresh Food,66,48,30,2024-07-16,False,False,0.92
INV-0006346,IR-EG-001,EG,SPL-0006,Sports & Leisure,19,10,46,2024-05-09,False,True,10.64
INV-0000310,IR-UAE-003,UAE,HOM-0010,Home & Living,200,40,26,2024-08-05,False,False,56.0
INV-0012473,IR-BR-015,BR,SPL-0013,Sports & Leisure,23,31,27,2024-02-11,True,False,3.68
INV-0007825,IR-EG-014,EG,ELE-0005,Electronics & Appliances,130,47,30,2024-11-01,False,False,247.0
INV-0013069,IR-BR-020,BR,SPL-0009,Sports & Leisure,123,34,22,2024-07-22,False,False,12.3
INV-0007720,IR-EG-013,EG,ELE-0020,Electronics & Appliances,143,39,7,2024-05-16,False,False,157.3
INV-0004355,IR-FR-019,FR,ELE-0015,Electronics & Appliances,155,38,10,2024-05-17,False,False,449.5
INV-0007996,IR-EG-015,EG,HOM-0016,Home & Living,22,36,20,2024-01-13,True,False,12.32
INV-0010139,IR-PK-011,PK,FAP-0019,Fashion & Apparel,140,37,9,2024-02-18,False,False,11.2
INV-0007164,IR-EG-008,EG,HNB-0004,Health & Beauty,91,40,26,2024-11-13,False,False,15.47
INV-0003588,IR-FR-012,FR,SPL-0008,Sports & Leisure,160,22,22,2024-12-04,False,False,19.2
INV-0011099,IR-BR-004,BR,FAP-0019,Fashion & Apparel,153,28,10,2024-12-19,False,False,12.24
INV-0002584,IR-FR-004,FR,HOM-0004,Home & Living,67,39,21,2024-11-04,False,False,21.44
INV-0006476,IR-EG-002,EG,SPL-0016,Sports & Leisure,23,10,45,2024-05-28,False,True,5.52
INV-0002771,IR-FR-006,FR,GRO-0011,Groceries & Fresh Food,62,25,19,2024-10-05,False,False,1.49
INV-0004813,IR-FR-023,FR,GRO-0013,Groceries & Fresh Food,56,35,9,2024-06-22,False,False,1.46
INV-0010025,IR-PK-010,PK,HOM-0005,Home & Living,61,47,14,2024-01-21,False,False,14.64
INV-0009483,IR-PK-006,PK,GRO-0003,Groceries & Fresh Food,100,39,29,2024-02-16,False,False,10.4
INV-0005088,IR-FR-025,FR,FAP-0008,Fashion & Apparel,21,38,29,2024-11-03,True,False,2.94
INV-0007733,IR-EG-013,EG,FAP-0013,Fashion & Apparel,145,34,10,2024-01-28,False,False,29.0
INV-0005172,IR-FR-026,FR,GRO-0012,Groceries & Fresh Food,42,39,7,2024-12-11,False,False,0.92
INV-0005649,IR-FR-030,FR,GRO-0009,Groceries & Fresh Food,54,26,24,2024-04-03,False,False,1.62
INV-0003210,IR-FR-009,FR,HNB-0010,Health & Beauty,173,41,15,2024-10-16,False,False,12.11
INV-0008652,IR-EG-021,EG,GRO-0012,Groceries & Fresh Food,109,21,18,2024-02-07,False,False,2.4
INV-0003906,IR-FR-015,FR,HOM-0006,Home & Living,108,33,18,2024-08-04,False,False,38.88
INV-0011489,IR-BR-007,BR,HNB-0009,Health & Beauty,170,24,8,2024-02-03,False,False,17.68
INV-0001293,IR-UAE-011,UAE,HNB-0013,Health & Beauty,89,41,21,2024-12-23,False,False,16.91
INV-0007634,IR-EG-012,EG,HOM-0014,Home & Living,176,28,14,2024-04-07,False,False,31.68
INV-0013392,IR-BR-023,BR,HOM-0012,Home & Living,55,46,26,2024-06-14,False,False,8.8
INV-0010215,IR-PK-012,PK,GRO-0015,Groceries & Fresh Food,119,20,26,2024-08-02,False,False,5.24
INV-0008280,IR-EG-017,EG,SPL-0020,Sports & Leisure,28,10,112,2024-03-01,False,True,3.36
INV-0002380,IR-FR-002,FR,HNB-0020,Health & Beauty,26,45,29,2024-04-13,True,False,1.61
INV-0009700,IR-PK-007,PK,HNB-0020,Health & Beauty,105,36,15,2024-01-16,False,False,6.51
INV-0008828,IR-EG-022,EG,HOM-0008,Home & Living,21,38,30,2024-04-01,True,False,4.62
INV-0003635,IR-FR-013,FR,ELE-0015,Electronics & Appliances,82,37,22,2024-09-17,False,False,237.8
INV-0004170,IR-FR-017,FR,HNB-0010,Health & Beauty,111,29,16,2024-06-16,False,False,7.77
INV-0007975,IR-EG-015,EG,FAP-0015,Fashion & Apparel,131,36,10,2024-11-21,False,False,28.82
INV-0011839,IR-BR-010,BR,HOM-0019,Home & Living,43,46,9,2024-04-19,True,False,38.7
INV-0013656,IR-BR-025,BR,HNB-0016,Health & Beauty,83,44,16,2024-10-15,False,False,9.13
INV-0003429,IR-FR-011,FR,HOM-0009,Home & Living,101,31,28,2024-12-06,False,False,16.16
INV-0004422,IR-FR-019,FR,SPL-0002,Sports & Leisure,90,45,23,2024-02-16,False,False,25.2
INV-0001102,IR-UAE-010,UAE,ELE-0002,Electronics & Appliances,78,40,19,2024-01-16,False,False,811.2
INV-0008179,IR-EG-017,EG,GRO-0019,Groceries & Fresh Food,58,45,20,2024-02-02,False,False,1.39
INV-0010506,IR-PK-014,PK,HOM-0006,Home & Living,187,35,20,2024-10-24,False,False,67.32
INV-0013275,IR-BR-022,BR,HOM-0015,Home & Living,144,24,10,2024-03-08,False,False,20.16
INV-0003251,IR-FR-010,FR,GRO-0011,Groceries & Fresh Food,56,29,30,2024-12-25,False,False,1.34
INV-0004410,IR-FR-019,FR,HNB-0010,Health & Beauty,125,48,18,2024-07-13,False,False,8.75
INV-0004141,IR-FR-017,FR,HOM-0001,Home & Living,117,39,24,2024-01-18,False,False,51.48
INV-0003558,IR-FR-012,FR,HOM-0018,Home & Living,37,31,18,2024-11-11,False,False,14.06
INV-0000710,IR-UAE-006,UAE,SPL-0010,Sports & Leisure,12,10,111,2024-09-20,False,True,5.28
INV-0000119,IR-UAE-001,UAE,SPL-0019,Sports & Leisure,26,10,73,2024-10-20,False,True,4.16
INV-0002023,IR-UAE-017,UAE,SPL-0003,Sports & Leisure,23,10,100,2024-02-09,False,True,3.68
INV-0004599,IR-FR-021,FR,ELE-0019,Electronics & Appliances,79,40,10,2024-03-26,False,False,66.36
INV-0006356,IR-EG-001,EG,SPL-0016,Sports & Leisure,18,10,47,2024-07-14,False,True,4.32
INV-0006131,IR-FR-034,FR,GRO-0011,Groceries & Fresh Food,33,37,14,2024-01-28,True,False,0.79
INV-0006364,IR-EG-002,EG,GRO-0004,Groceries & Fresh Food,156,25,30,2024-02-25,False,False,21.22
INV-0012066,IR-BR-012,BR,HOM-0006,Home & Living,88,43,26,2024-02-02,False,False,31.68
INV-0010951,IR-BR-003,BR,ELE-0011,Electronics & Appliances,132,32,8,2024-08-18,False,False,73.92
INV-0013407,IR-BR-023,BR,HNB-0007,Health & Beauty,129,27,14,2024-07-27,False,False,56.76
INV-0009993,IR-PK-010,PK,ELE-0013,Electronics & Appliances,61,35,9,2024-05-16,False,False,103.7
INV-0008696,IR-EG-021,EG,FAP-0016,Fashion & Apparel,192,46,24,2024-03-21,False,False,46.08
INV-0005228,IR-FR-026,FR,HOM-0008,Home & Living,27,30,25,2024-07-02,True,False,5.94
INV-0010576,IR-PK-015,PK,GRO-0016,Groceries & Fresh Food,192,24,14,2024-02-21,False,False,28.8
INV-0004682,IR-FR-022,FR,GRO-0002,Groceries & Fresh Food,46,37,19,2024-07-10,False,False,0.83
INV-0005004,IR-FR-024,FR,HNB-0004,Health & Beauty,184,41,8,2024-01-07,False,False,31.28
